latitud,longitud
25.766963,-100.379926
25.778888,-100.41884
25.758779,-100.376242
25.751391,-100.353212
25.707379,-100.361414
25.778877,-100.391585
25.640878,-100.309181
25.617263,-100.259213
25.769788,-100.378421
25.68978,-100.338899
25.788747,-100.378414
25.687559,-100.308797
25.708453,-100.338433
25.785021,-100.374069
25.659926,-100.325879
25.702617,-100.319965
25.766566,-100.378231
25.727903,-100.341605
25.780197,-100.38902
25.700423,-100.303526
25.762263,-100.415751
25.678888,-100.298821
25.78707,-100.378907
25.735526,-100.376953
25.755237,-100.375401
25.672395,-100.318609
25.69387,-100.312094
25.754705,-100.379692
25.762714,-100.417202
25.683487,-100.321561
25.73108,-100.378223
25.763974,-100.373399
25.591294,-100.24527
25.61745,-100.264891
25.738016,-100.328897
25.776759,-100.417254
25.75399,-100.372249
25.773702,-100.367349
25.591492,-100.242733
25.700729,-100.28129
25.661862,-100.286218
25.695584,-100.312821
25.591532,-100.245435
25.618349,-100.262444
25.692729,-100.292073
25.757699,-100.389188
25.657078,-100.31205
25.699505,-100.374154
25.785022,-100.371579
25.760823,-100.382242
25.713463,-100.366536
25.768724,-100.404675
25.635519,-100.300964
25.754827,-100.379046
25.744956,-100.346521
25.746442,-100.427948
25.632832,-100.286656
25.675125,-100.310453
25.724003,-100.364374
25.746085,-100.356378
25.793061,-100.386629
25.773138,-100.363892
25.67409,-100.316596
25.788575,-100.383365
25.689887,-100.300613
25.690376,-100.300633
25.754918,-100.365301
25.726825,-100.340002
25.768773,-100.365374
25.791395,-100.403851
25.768139,-100.405053
25.686851,-100.3158
25.770058,-100.36803
25.785147,-100.406967
25.744043,-100.348518
25.588212,-100.247567
25.583119,-100.232212
25.663798,-100.328409
25.790956,-100.377449
25.659528,-100.32463
25.661751,-100.293357
25.734717,-100.388455
25.730257,-100.334251
25.775981,-100.375705
25.594935,-100.249616
25.707544,-100.357376
25.657107,-100.310023
25.697579,-100.327044
25.687388,-100.296306
25.619653,-100.268782
25.615264,-100.267481
25.61988,-100.268946
25.775578,-100.368806
25.68019,-100.312038
25.77635,-100.40887
25.647784,-100.307327
25.788694,-100.376718
25.716124,-100.365569
25.668806,-100.29868
25.770175,-100.378874
25.7398,-100.342416
25.616957,-100.266758
25.720775,-100.368851
25.731738,-100.341032
25.750516,-100.358114
25.63216,-100.288037
25.733748,-100.359803
25.749365,-100.360866
25.794879,-100.38511
25.774941,-100.401258
25.790587,-100.403241
25.733863,-100.383732
25.735495,-100.384306
25.779939,-100.382707
25.74412,-100.347879
25.707614,-100.37132
25.701098,-100.304841
25.618255,-100.26439
25.682399,-100.316148
25.773743,-100.41265
25.769791,-100.378495
25.700914,-100.33126
25.720101,-100.32712
25.731917,-100.340933
25.758038,-100.374633
25.70163,-100.330927
25.549194,-100.223506
25.740114,-100.406155
25.77602,-100.418981
25.722933,-100.356184
25.669192,-100.320051
25.768531,-100.382097
25.748703,-100.340181
25.79461,-100.378772
25.722763,-100.355806
25.579172,-100.237495
25.739418,-100.338454
25.742966,-100.350557
25.748012,-100.349014
25.67425,-100.310551
25.759396,-100.39209
25.754905,-100.390511
25.784321,-100.401903
25.766542,-100.359444
25.774733,-100.390962
25.657749,-100.302137
25.786098,-100.407341
25.76979,-100.363309
25.770684,-100.380613
25.730376,-100.385618
25.684369,-100.327105
25.663368,-100.294128
25.736394,-100.336365
25.762208,-100.361392
25.788464,-100.408562
25.619424,-100.26323
25.757066,-100.351029
25.742871,-100.340198
25.669986,-100.288624
25.765566,-100.368786
25.737267,-100.336587
25.781753,-100.377401
25.731412,-100.343456
25.767395,-100.385008
25.743477,-100.345241
25.761025,-100.390016
25.751198,-100.384392
25.594853,-100.243972
25.642534,-100.306746
25.740955,-100.333765
25.747913,-100.339564
25.764232,-100.37224
25.591983,-100.245776
25.732731,-100.349934
25.750325,-100.354172
25.720026,-100.365329
25.781083,-100.413382
25.755469,-100.388645
25.780811,-100.416271
25.768051,-100.385582
25.712773,-100.381139
25.776755,-100.418201
25.733295,-100.328521
25.64611,-100.308246
25.730198,-100.37876
25.728824,-100.324741
25.641408,-100.313007
25.736187,-100.33172
25.772882,-100.406354
25.76517,-100.381018
25.770935,-100.404415
25.743574,-100.346291
25.749074,-100.353444
25.703381,-100.329796
25.759106,-100.38916
25.794029,-100.379274
25.686745,-100.316008
25.643516,-100.314168
25.767973,-100.377295
25.770095,-100.374021
25.767941,-100.385204
25.661479,-100.320288
25.629322,-100.289107
25.754718,-100.386527
25.702843,-100.332637
25.714741,-100.369444
25.765896,-100.401077
25.779269,-100.415646
25.765885,-100.400456
25.789342,-100.400207
25.689783,-100.317322
25.744473,-100.357119
25.793371,-100.400851
25.748459,-100.360471
25.714027,-100.371274
25.766636,-100.376776
25.749436,-100.354871
25.730895,-100.378875
25.751024,-100.368035
25.698202,-100.279004
25.586994,-100.237835
25.719424,-100.332086
25.699093,-100.334473
25.78972,-100.373793
25.756369,-100.35011
25.714889,-100.36891
25.719648,-100.364037
25.735476,-100.343162
25.774436,-100.365001
25.794397,-100.385044
25.787037,-100.4004
25.693014,-100.332545
25.640194,-100.301684
25.695156,-100.284274
25.740149,-100.330222
25.620884,-100.295574
25.585819,-100.234124
25.793001,-100.382322
25.702675,-100.294959
25.764498,-100.378172
25.681344,-100.221114
25.755863,-100.385363
25.78293,-100.384268
25.793165,-100.382832
25.651658,-100.309516
25.683055,-100.308569
25.621266,-100.264995
25.720675,-100.361994
25.76151,-100.371499
25.732128,-100.33344
25.767919,-100.385291
25.755596,-100.365265
25.733962,-100.353241
25.785118,-100.401037
25.790089,-100.381468
25.788344,-100.408742
25.689573,-100.328448
25.652392,-100.28374
25.704254,-100.285452
25.712448,-100.384297
25.720052,-100.327235
25.740796,-100.349965
25.769091,-100.384159
25.76975,-100.367199
25.762985,-100.371508
25.773651,-100.380979
25.641144,-100.315924
25.628294,-100.288809
25.758929,-100.380359
25.632134,-100.291446
25.764381,-100.379267
25.746373,-100.355318
25.710349,-100.352084
25.756078,-100.350991
25.768716,-100.383294
25.78881,-100.374614
25.754578,-100.389604
25.76896,-100.367504
25.77215,-100.412763
25.6691,-100.299135
25.795118,-100.380228
25.69308,-100.329994
25.697735,-100.280146
25.663023,-100.330324
25.768384,-100.392837
25.619991,-100.26538
25.701774,-100.356789
25.761932,-100.365742
25.64179,-100.311936
25.768442,-100.406017
25.732864,-100.344914
25.748416,-100.323544
25.676151,-100.307643
25.784747,-100.381103
25.731002,-100.347859
25.738695,-100.328018
25.774281,-100.363168
25.741279,-100.333831
25.737687,-100.327511
25.792625,-100.384446
25.791964,-100.381976
25.748241,-100.34742
25.7712,-100.413702
25.691155,-100.331383
25.792446,-100.394278
25.786859,-100.399258
25.650004,-100.294475
25.706911,-100.328575
25.747219,-100.356764
25.629733,-100.295529
25.630705,-100.294136
25.79271,-100.380644
25.760747,-100.365645
25.676432,-100.318441
25.617811,-100.261289
25.697583,-100.328195
25.794127,-100.389843
25.621024,-100.267639
25.73953,-100.3366
25.630704,-100.287196
25.72131,-100.375775
25.681203,-100.305912
25.756283,-100.387259
25.739628,-100.367573
25.726929,-100.35451
25.763318,-100.359071
25.653801,-100.317118
25.766745,-100.378316
25.714763,-100.369238
25.755859,-100.422141
25.764147,-100.365332
25.71855,-100.339272
25.751309,-100.365498
25.75862,-100.420857
25.750935,-100.355289
25.753028,-100.347875
25.634784,-100.289643
25.697337,-100.329072
25.639934,-100.297968
25.753867,-100.382635
25.621315,-100.266831
25.727887,-100.380197
25.781575,-100.389485
25.75535,-100.351748
25.629717,-100.294095
25.775922,-100.408027
25.730189,-100.323139
25.635082,-100.290373
25.755755,-100.382236
25.773607,-100.41904
25.739328,-100.333057
25.7459,-100.342508
25.619402,-100.262278
25.758724,-100.37403
25.641347,-100.289381
25.620867,-100.267234
25.763965,-100.382175
25.788818,-100.379918
25.763997,-100.381743
25.675991,-100.319369
25.74031,-100.35897
25.719119,-100.338165
25.751058,-100.358095
25.766141,-100.393048
25.692384,-100.313986
25.743233,-100.340361
25.700724,-100.300977
25.692399,-100.331325
25.765563,-100.360828
25.769524,-100.412808
25.721836,-100.36243
25.737655,-100.334595
25.692385,-100.3124
25.723643,-100.393001
25.711834,-100.304147
25.737052,-100.341631
25.671526,-100.311034
25.764243,-100.358922
25.741244,-100.33715
25.770404,-100.367396
25.742041,-100.377883
25.756895,-100.355213
25.700467,-100.320925
25.686842,-100.289562
25.642335,-100.313782
25.756094,-100.42233
25.620615,-100.267727
25.749044,-100.347964
25.74008,-100.333056
25.701065,-100.304778
25.77715,-100.38165
25.724688,-100.341815
25.781138,-100.382009
25.720459,-100.36741
25.759175,-100.355629
25.727586,-100.339583
25.6672,-100.279268
25.701284,-100.371943
25.76174,-100.360749
25.754551,-100.385811
25.619356,-100.265058
25.775257,-100.390021
25.683652,-100.307145
25.714816,-100.341867
25.758653,-100.387909
25.750085,-100.417293
25.649196,-100.283248
25.693521,-100.278254
25.691419,-100.344056
25.704566,-100.347337
25.755474,-100.38718
25.750554,-100.37955
25.719474,-100.34611
25.787278,-100.401192
25.679642,-100.368087
25.75474,-100.394862
25.591065,-100.245731
25.76453,-100.35994
25.758986,-100.394079
25.73657,-100.334283
25.629529,-100.289354
25.707987,-100.318451
25.766501,-100.377542
25.761433,-100.394882
25.791345,-100.406207
25.750306,-100.357846
25.714493,-100.326145
25.666889,-100.28821
25.74046,-100.367799
25.699495,-100.313788
25.696351,-100.287944
25.772935,-100.374026
25.791247,-100.38035
25.702254,-100.326779
25.750493,-100.354018
25.779565,-100.40035
25.719551,-100.346876
25.703889,-100.329197
25.759064,-100.389098
25.737575,-100.330508
25.791691,-100.406666
25.594873,-100.244625
25.759042,-100.362853
25.764455,-100.379955
25.775151,-100.373164
25.71438,-100.336976
25.770182,-100.382563
25.775593,-100.385122
25.777874,-100.375327
25.775881,-100.376224
25.77962,-100.400368
25.632451,-100.295471
25.640327,-100.304453
25.674391,-100.323211
25.788124,-100.37784
25.740784,-100.348394
25.734959,-100.354063
25.724775,-100.373488
25.741444,-100.342052
25.749893,-100.357702
25.772876,-100.373099
25.755493,-100.352122
25.73563,-100.366348
25.734539,-100.390257
25.790363,-100.375679
25.770793,-100.368132
25.762382,-100.383089
25.725749,-100.333134
25.743884,-100.344449
25.792357,-100.405581
25.565435,-100.022573
25.765675,-100.371605
25.791462,-100.3951
25.641111,-100.300524
25.747525,-100.352765
25.761699,-100.38978
25.739583,-100.342885
25.760991,-100.389772
25.787744,-100.407091
25.748891,-100.348259
25.614853,-100.266712
25.792176,-100.382474
25.76833,-100.371872
25.74641,-100.342171
25.784133,-100.392312
25.766639,-100.388071
25.77622,-100.394933
25.773751,-100.377442
25.77261,-100.368716
25.775842,-100.406209
25.700568,-100.329112
25.792841,-100.384676
25.651592,-100.316682
25.699285,-100.328124
25.75739,-100.382258
25.711008,-100.355393
25.774476,-100.378315
25.744196,-100.344059
25.784329,-100.408771
25.768804,-100.38468
25.688073,-100.288137
25.744896,-100.349122
25.689874,-100.324178
25.770766,-100.359943
25.589227,-100.246714
25.782261,-100.404958
25.630264,-100.281532
25.746935,-100.3554
25.697504,-100.328287
25.763564,-100.382609
25.587592,-100.245563
25.702492,-100.333113
25.699453,-100.266227
25.616495,-100.266328
25.772041,-100.412231
25.748882,-100.322816
25.735216,-100.360843
25.736964,-100.325718
25.694525,-100.283521
25.749148,-100.360652
25.795118,-100.385638
25.642462,-100.29629
25.655994,-100.311797
25.734596,-100.334053
25.789462,-100.380102
25.772376,-100.417483
25.795832,-100.382217
25.68899,-100.286273
25.737025,-100.383164
25.730812,-100.37776
25.741027,-100.342897
25.656711,-100.323063
25.790145,-100.37961
25.76874,-100.38708
25.661571,-100.315787
25.651006,-100.317977
25.790854,-100.397847
25.760079,-100.420312
25.74415,-100.345947
25.741981,-100.351116
25.692029,-100.331529
25.771699,-100.360619
25.720349,-100.326785
25.737824,-100.329181
25.712437,-100.355591
25.661046,-100.292706
25.680268,-100.31303
25.63577,-100.288032
25.641695,-100.303706
25.720554,-100.338788
25.611077,-100.272261
25.659608,-100.30837
25.784269,-100.400771
25.74904,-100.385648
25.770514,-100.398235
25.773109,-100.360341
25.795231,-100.402965
25.777299,-100.417154
25.728086,-100.353786
25.792798,-100.384796
25.73488,-100.361886
25.78686,-100.406727
25.72388,-100.374336
25.691328,-100.282523
25.680884,-100.361503
25.77543,-100.378629
25.756377,-100.372075
25.732247,-100.357782
25.736586,-100.382357
25.724847,-100.352941
25.725442,-100.383975
25.706918,-100.361714
25.692237,-100.278726
25.736866,-100.320444
25.701017,-100.300255
25.775375,-100.377279
25.742438,-100.335037
25.725541,-100.383489
25.681067,-100.221977
25.689312,-100.320522
25.776805,-100.418341
25.667264,-100.279398
25.756237,-100.350634
25.721878,-100.381245
25.717001,-100.349046
25.69345,-100.363735
25.752002,-100.34678
25.639742,-100.288017
25.7408,-100.393056
25.751465,-100.399706
25.717297,-100.354281
25.607113,-100.257499
25.7061,-100.324757
25.630907,-100.280948
25.771105,-100.3627
25.666003,-100.287933
25.775356,-100.377636
25.759863,-100.357303
25.771567,-100.377013
25.676125,-100.319332
25.787356,-100.374973
25.792899,-100.402051
25.763439,-100.382629
25.656972,-100.318994
25.757822,-100.37242
25.767129,-100.359675
25.754128,-100.349054
25.74697,-100.350537
25.731964,-100.368461
25.759486,-100.371848
25.787361,-100.406564
25.724438,-100.339795
25.765871,-100.358355
25.77321,-100.364103
25.682743,-100.333674
25.72685,-100.374261
25.7526,-100.357255
25.701271,-100.353836
25.732466,-100.367945
25.763282,-100.363903
25.754665,-100.38013
25.742412,-100.380858
25.761727,-100.361482
25.755257,-100.373248
25.768304,-100.378545
25.767825,-100.378197
25.69597,-100.287784
25.774907,-100.372401
25.637249,-100.304326
25.643154,-100.302051
25.769668,-100.36341
25.750569,-100.381461
25.656,-100.315784
25.63308,-100.284154
25.711667,-100.379891
25.734361,-100.38147
25.750333,-100.354536
25.577452,-100.243391
25.628637,-100.287757
25.659968,-100.323149
25.728646,-100.345916
25.720653,-100.372169
25.790728,-100.384415
25.75687,-100.352315
25.795237,-100.400926
25.576866,-100.234718
25.741691,-100.340576
25.740018,-100.350249
25.655548,-100.31787
25.695922,-100.337027
25.732187,-100.352896
25.761839,-100.390329
25.720449,-100.363407
25.785358,-100.415601
25.784452,-100.373123
25.581318,-100.23505
25.650314,-100.316366
25.633107,-100.287614
25.781189,-100.417089
25.775974,-100.369933
25.658639,-100.320051
25.67911,-100.29634
25.66929,-100.288209
25.741628,-100.352306
25.76352,-100.380991
25.680964,-100.314904
25.768955,-100.377417
25.747773,-100.347113
25.775442,-100.361933
25.633489,-100.303923
25.786227,-100.396215
25.744135,-100.377227
25.687623,-100.314021
25.763156,-100.372008
25.702736,-100.305538
25.675039,-100.310478
25.687342,-100.32777
25.696524,-100.279937
25.786813,-100.408905
25.734141,-100.352579
25.784623,-100.411177
25.733811,-100.337831
25.755409,-100.360704
25.776837,-100.370391
25.652267,-100.312659
25.758946,-100.389394
25.663967,-100.335615
25.643745,-100.281237
25.654022,-100.304233
25.714699,-100.372418
25.765657,-100.411486
25.686915,-100.36424
25.631798,-100.307685
25.793277,-100.378779
25.748586,-100.361256
25.702657,-100.357277
25.779579,-100.399519
25.69084,-100.273819
25.734847,-100.385222
25.717117,-100.324437
25.732699,-100.347391
25.653634,-100.31772
25.669082,-100.298519
25.639991,-100.298631
25.764618,-100.358288
25.735159,-100.385763
25.751726,-100.358694
25.641891,-100.312898
25.75068,-100.358811
25.751987,-100.358746
25.746821,-100.361743
25.753087,-100.381748
25.774382,-100.414305
25.795874,-100.382402
25.700746,-100.28782
25.737942,-100.383499
25.632272,-100.305012
25.774531,-100.406628
25.752418,-100.385245
25.783331,-100.404623
25.701864,-100.339964
25.685579,-100.311881
25.685069,-100.341569
25.682216,-100.330189
25.759028,-100.35905
25.696793,-100.28352
25.686318,-100.268777
25.76036,-100.388951
25.641593,-100.304932
25.728587,-100.390597
25.739597,-100.350229
25.642403,-100.303039
25.642233,-100.303132
25.68488,-100.324084
25.698896,-100.37394
25.78287,-100.371494
25.773796,-100.408387
25.722946,-100.355803
25.770211,-100.380981
25.682311,-100.370653
25.742823,-100.339883
25.720215,-100.34652
25.691259,-100.319985
25.751092,-100.401062
25.70697,-100.357369
25.747782,-100.347169
25.785904,-100.403929
25.697257,-100.286955
25.738713,-100.336383
25.784386,-100.373589
25.727978,-100.382553
25.753576,-100.387249
25.683815,-100.282208
25.762883,-100.371535
25.622926,-100.287479
25.763424,-100.361233
25.676023,-100.315537
25.713239,-100.326244
25.779436,-100.417789
25.765896,-100.381652
25.705191,-100.35625
25.787197,-100.396928
25.662466,-100.270954
25.795445,-100.384105
25.734187,-100.363072
25.781226,-100.37119
25.700475,-100.320541
25.764218,-100.361032
25.754288,-100.382685
25.672661,-100.349066
25.738099,-100.354645
25.667661,-100.290432
25.753612,-100.405252
25.68944,-100.286389
25.702959,-100.357827
25.68528,-100.300524
25.751174,-100.353619
25.736342,-100.381491
25.746607,-100.368716
25.754672,-100.386441
25.58847,-100.245232
25.656677,-100.290898
25.648595,-100.297405
25.730206,-100.385885
25.703955,-100.335649
25.70727,-100.358504
25.794395,-100.380269
25.703347,-100.331165
25.741303,-100.342902
25.684713,-100.291523
25.735318,-100.324784
25.625243,-100.295773
25.779042,-100.418222
25.68187,-100.362423
25.791939,-100.374762
25.777183,-100.414327
25.791245,-100.375947
25.731347,-100.347592
25.67716,-100.32056
25.691185,-100.319427
25.690645,-100.313066
25.778259,-100.374306
25.7205,-100.327354
25.768234,-100.361215
25.737912,-100.348673
25.786309,-100.406911
25.749195,-100.341943
25.75244,-100.378972
25.68183,-100.278056
25.737662,-100.334744
25.780087,-100.41463
25.753374,-100.354799
25.766488,-100.383024
25.785479,-100.406755
25.668111,-100.276115
25.720279,-100.362232
25.743162,-100.33929
25.74392,-100.344753
25.786568,-100.401179
25.757083,-100.362227
25.742389,-100.354664
25.725993,-100.338202
25.776572,-100.394701
25.784782,-100.374106
25.768916,-100.367814
25.720897,-100.378904
25.770758,-100.359086
25.686969,-100.316326
25.756439,-100.351581
25.747421,-100.410807
25.747722,-100.358139
25.741329,-100.339958
25.652298,-100.27918
25.76744,-100.38354
25.672961,-100.323515
25.794358,-100.37714
25.728241,-100.322375
25.688878,-100.309626
25.704694,-100.302771
25.702475,-100.333417
25.759718,-100.3593
25.767387,-100.383691
25.685011,-100.290916
25.78454,-100.39002
25.707315,-100.300163
25.692471,-100.281657
25.696632,-100.290739
25.741307,-100.334129
25.76777,-100.375999
25.770663,-100.377236
25.79418,-100.401834
25.751039,-100.358788
25.626903,-100.281277
25.634064,-100.290117
25.750747,-100.353518
25.77512,-100.36342
25.771177,-100.362407
25.712394,-100.343979
25.690469,-100.298094
25.734274,-100.32812
25.751677,-100.357033
25.772321,-100.379086
25.587324,-100.258097
25.733044,-100.335549
25.637989,-100.30982
25.65696,-100.323047
25.65162,-100.314252
25.727279,-100.321263
25.632273,-100.286604
25.628066,-100.284705
25.65562,-100.316604
25.690638,-100.282963
25.689661,-100.309358
25.655512,-100.311473
25.728737,-100.358767
25.751548,-100.356614
25.745042,-100.348561
25.767761,-100.379912
25.790633,-100.396883
25.584499,-100.234823
25.634149,-100.298415
25.640451,-100.308727
25.538864,-100.210322
25.768911,-100.371257
25.727649,-100.347465
25.726035,-100.37196
25.722524,-100.369191
25.660333,-100.272303
25.559637,-100.220604
25.768791,-100.407338
25.775245,-100.412618
25.736089,-100.345607
25.692804,-100.30295
25.750261,-100.382248
25.748092,-100.357054
25.738073,-100.33449
25.728496,-100.34739
25.737747,-100.358252
25.712455,-100.360394
25.772906,-100.377875
25.782132,-100.401586
25.721395,-100.352638
25.71468,-100.355526
25.776942,-100.380548
25.728678,-100.389044
25.710508,-100.348517
25.636036,-100.300905
25.63872,-100.311317
25.732463,-100.347384
25.745732,-100.373189
25.749071,-100.342301
25.74012,-100.342301
25.701431,-100.328266
25.772142,-100.362729
25.750854,-100.342643
25.713634,-100.351456
25.69281,-100.354425
25.595885,-100.244753
25.663063,-100.274383
25.635917,-100.313367
25.631558,-100.286737
25.765998,-100.361184
25.659998,-100.292207
25.690194,-100.312575
25.752535,-100.353633
25.625246,-100.295844
25.660558,-100.291405
25.68857,-100.326602
25.664964,-100.332694
25.741931,-100.341618
25.774292,-100.417853
25.716988,-100.327705
25.755106,-100.377698
25.582489,-100.238584
25.768599,-100.368861
25.740325,-100.406016
25.696384,-100.330625
25.762461,-100.384786
25.692073,-100.265233
25.754302,-100.354398
25.779933,-100.380135
25.761608,-100.362989
25.694588,-100.348584
25.695063,-100.348729
25.650772,-100.307737
25.674868,-100.328313
25.66693,-100.288043
25.698654,-100.284627
25.783835,-100.40554
25.655632,-100.321876
25.757452,-100.351543
25.768473,-100.408583
25.770256,-100.365523
25.770152,-100.366119
25.750102,-100.344626
25.748681,-100.369211
25.762761,-100.368501
25.750524,-100.378698
25.723559,-100.378853
25.780572,-100.418153
25.7015,-100.283909
25.750279,-100.398493
25.771791,-100.359242
25.780916,-100.417856
25.686569,-100.284332
25.699056,-100.330223
25.731409,-100.378198
25.684537,-100.277484
25.628529,-100.292538
25.741604,-100.36205
25.590026,-100.246716
25.756303,-100.382722
25.755416,-100.373659
25.755097,-100.351789
25.782154,-100.410408
25.76735,-100.361437
25.761338,-100.371059
25.692887,-100.312335
25.725515,-100.337597
25.721023,-100.369393
25.664916,-100.333343
25.767759,-100.360205
25.770572,-100.372594
25.727957,-100.381214
25.588828,-100.244994
25.642871,-100.30675
25.592172,-100.241747
25.694242,-100.378582
25.642774,-100.298053
25.568065,-100.24441
25.752202,-100.350555
25.715264,-100.371014
25.765884,-100.382845
25.738883,-100.330616
25.763518,-100.384281
25.717414,-100.349188
25.617244,-100.261402
25.691728,-100.27483
25.755363,-100.38703
25.761033,-100.355188
25.783322,-100.398059
25.700633,-100.314107
25.738257,-100.333157
25.762167,-100.362795
25.629724,-100.290215
25.726247,-100.340251
25.701316,-100.35736
25.691379,-100.308939
25.722961,-100.367266
25.749568,-100.322859
25.733,-100.377384
25.664711,-100.332933
25.776344,-100.418017
25.73074,-100.336377
25.725873,-100.334117
25.655456,-100.310924
25.612379,-100.267255
25.747632,-100.340685
25.732685,-100.334798
25.628793,-100.291702
25.756831,-100.367905
25.690435,-100.283253
25.700736,-100.283319
25.7641,-100.361481
25.736812,-100.326175
25.784463,-100.392942
25.699974,-100.354538
25.730449,-100.360172
25.70589,-100.323306
25.753738,-100.348836
25.768648,-100.372773
25.74295,-100.393552
25.738622,-100.339413
25.728427,-100.366974
25.641533,-100.308707
25.761984,-100.359565
25.78491,-100.406776
25.667086,-100.287072
25.770709,-100.381478
25.785909,-100.407036
25.730322,-100.322809
25.729204,-100.323586
25.692726,-100.303446
25.736173,-100.366333
25.773861,-100.38032
25.749336,-100.355434
25.781138,-100.417891
25.592674,-100.244336
25.689867,-100.326225
25.726636,-100.382947
25.683219,-100.27755
25.77058,-100.397624
25.618808,-100.264222
25.546925,-100.230292
25.762843,-100.363228
25.65227,-100.310902
25.676985,-100.305771
25.65753,-100.321975
25.738399,-100.335731
25.769531,-100.378492
25.738561,-100.335625
25.690358,-100.328492
25.688893,-100.299728
25.718999,-100.365489
25.668487,-100.291163
25.752006,-100.349886
25.681705,-100.331371
25.627166,-100.306157
25.692873,-100.292245
25.745236,-100.352744
25.731544,-100.330685
25.703171,-100.369336
25.733368,-100.328999
25.686098,-100.315259
25.723192,-100.366446
25.682315,-100.277503
25.624086,-100.297197
25.678307,-100.324444
25.688838,-100.328092
25.748299,-100.321682
25.728815,-100.367304
25.76813,-100.382729
25.659964,-100.329908
25.762971,-100.398908
25.72288,-100.340558
25.690831,-100.274671
25.779455,-100.37914
25.769055,-100.412825
25.734228,-100.343629
25.735146,-100.340229
25.699312,-100.32192
25.720219,-100.328056
25.69502,-100.291325
25.669412,-100.298826
25.637697,-100.302023
25.715005,-100.359608
25.684795,-100.303671
25.739989,-100.407041
25.546937,-100.225686
25.641386,-100.298437
25.730581,-100.328242
25.670494,-100.299718
25.718726,-100.335028
25.751698,-100.35684
25.751762,-100.349318
25.762748,-100.391258
25.656108,-100.312475
25.733463,-100.343697
25.663039,-100.31926
25.682658,-100.361813
25.781709,-100.417492
25.757986,-100.415607
25.71721,-100.326784
25.590502,-100.243631
25.737264,-100.390135
25.702776,-100.331478
25.787574,-100.405212
25.772655,-100.368737
25.790299,-100.376374
25.682243,-100.277742
25.651016,-100.312402
25.676065,-100.338676
25.66902,-100.305252
25.628509,-100.287058
25.770985,-100.369792
25.669275,-100.301283
25.786429,-100.402935
25.717923,-100.32555
25.721427,-100.376684
25.631584,-100.290938
25.754878,-100.379439
25.762958,-100.365044
25.743826,-100.347446
25.789887,-100.380453
25.750841,-100.350743
25.778772,-100.412464
25.694288,-100.332962
25.731612,-100.333466
25.710166,-100.318643
25.710658,-100.307969
25.73405,-100.350169
25.659431,-100.32149
25.685014,-100.356034
25.61551,-100.26675
25.73478,-100.322801
25.784678,-100.401589
25.73729,-100.371542
25.788888,-100.375347
25.760458,-100.396161
25.698592,-100.327748
25.725022,-100.340198
25.728618,-100.34584
25.689575,-100.312642
25.784527,-100.412841
25.784407,-100.400803
25.768813,-100.373837
25.67909,-100.400154
25.655019,-100.322685
25.719208,-100.364583
25.689794,-100.331171
25.70663,-100.300519
25.784292,-100.412925
25.772571,-100.410888
25.745332,-100.345587
25.590419,-100.244499
25.75045,-100.365282
25.740206,-100.338316
25.731672,-100.376544
25.745015,-100.36809
25.740284,-100.33847
25.682005,-100.297595
25.794413,-100.380459
25.719688,-100.366262
25.734906,-100.340563
25.730515,-100.341749
25.759127,-100.394545
25.704077,-100.348905
25.712667,-100.368039
25.679242,-100.295612
25.754602,-100.382594
25.72544,-100.384975
25.668115,-100.274254
25.691624,-100.302276
25.709309,-100.323163
25.6542,-100.312954
25.674706,-100.320634
25.749362,-100.416978
25.758305,-100.396343
25.696308,-100.312008
25.584501,-100.237222
25.72866,-100.32264
25.795347,-100.384558
25.771621,-100.367521
25.689529,-100.296607
25.764976,-100.375729
25.75261,-100.363944
25.771686,-100.367498
25.750676,-100.350431
25.68646,-100.319759
25.728595,-100.367691
25.750484,-100.350527
25.740965,-100.341419
25.775251,-100.37321
25.702678,-100.305181
25.778728,-100.382362
25.676724,-100.312059
25.771102,-100.384762
25.722555,-100.323776
25.641424,-100.312659
25.589146,-100.258882
25.796286,-100.382187
25.790226,-100.385121
25.773919,-100.413743
25.657376,-100.309928
25.750018,-100.360495
25.788566,-100.3844
25.68976,-100.320564
25.744539,-100.352657
25.657607,-100.323118
25.732941,-100.346049
25.783362,-100.370032
25.670167,-100.30299
25.769509,-100.377156
25.727407,-100.323772
25.771525,-100.374325
25.7753,-100.361776
25.62827,-100.280258
25.732999,-100.366488
25.728815,-100.389106
25.738011,-100.336383
25.734716,-100.350173
25.614414,-100.266947
25.730008,-100.350516
25.733196,-100.336608
25.688675,-100.286063
25.682925,-100.327882
25.638794,-100.284367
25.720767,-100.365906
25.630948,-100.278972
25.631231,-100.278951
25.707699,-100.357365
25.763079,-100.383235
25.760642,-100.391151
25.777959,-100.403399
25.692824,-100.308383
25.691539,-100.298908
25.724262,-100.332047
25.741128,-100.395933
25.715831,-100.345387
25.74951,-100.371792
25.768273,-100.397992
25.756531,-100.352769
25.76735,-100.382104
25.630676,-100.292915
25.73254,-100.320792
25.655044,-100.321472
25.756924,-100.391141
25.758648,-100.39006
25.645994,-100.307247
25.711204,-100.351204
25.759232,-100.38641
25.774389,-100.374424
25.659039,-100.310216
25.787266,-100.404178
25.759371,-100.387548
25.629204,-100.287894
25.688936,-100.320563
25.765026,-100.385624
25.739602,-100.330738
25.728102,-100.38927
25.745366,-100.323993
25.760193,-100.394378
